time,1a,1b,2a,2b,1c
2024-08-01 18:45:00,27.683333333333334,27.313333333333333,27.823333333333334,25.05666666666667,23.333333333333332
2024-08-01 19:00:00,27.30333333333333,27.47,27.666666666666668,24.953333333333333,23.25333333333333
2024-08-01 19:15:00,27.173333333333336,27.49666666666667,27.46666666666667,24.823333333333334,23.326666666666668
2024-08-01 19:30:00,27.426666666666666,27.51,27.28333333333333,24.49,23.950000000000003
2024-08-01 19:45:00,27.603333333333335,27.516666666666666,27.03,24.540000000000003,24.383333333333336
2024-08-01 20:00:00,27.61,27.459999999999997,27.106666666666666,24.656666666666666,24.736666666666665
2024-08-01 20:15:00,27.77,27.49333333333333,27.14333333333333,24.543333333333333,24.070000000000004
2024-08-01 20:30:00,27.883333333333336,27.63,27.060000000000002,24.37,23.75
2024-08-01 20:45:00,27.75333333333333,27.673333333333332,26.936666666666667,24.096666666666668,24.026666666666667
2024-08-01 21:00:00,27.849999999999998,27.69333333333333,26.733333333333334,23.86,23.953333333333333
2024-08-01 21:15:00,27.893333333333334,27.650000000000002,26.50333333333333,23.650000000000002,23.8
2024-08-01 21:30:00,27.656666666666666,27.53333333333333,26.203333333333333,23.136666666666667,23.38
2024-08-01 21:45:00,27.613333333333333,27.540000000000003,25.98,22.959999999999997,23.156666666666666
2024-08-01 22:00:00,27.429999999999996,27.493333333333336,25.743333333333336,22.59,22.73
2024-08-01 22:15:00,27.48,27.463333333333335,25.623333333333335,22.69666666666667,22.16333333333333
2024-08-01 22:30:00,27.53333333333333,27.459999999999997,25.540000000000003,22.653333333333332,21.796666666666667
2024-08-01 22:45:00,27.376666666666665,27.403333333333336,25.426666666666666,22.516666666666666,21.593333333333334
2024-08-01 23:00:00,27.34,27.403333333333336,25.209999999999997,22.403333333333336,21.38
2024-08-01 23:15:00,27.156666666666666,27.37,25.123333333333335,22.386666666666667,21.266666666666666
2024-08-01 23:30:00,26.853333333333335,27.30666666666667,24.83,22.236666666666668,21.263333333333332
2024-08-01 23:45:00,26.853333333333335,27.23,24.333333333333332,22.016666666666666,21.06
2024-08-02 00:00:00,26.743333333333336,27.293333333333333,24.036666666666665,21.893333333333334,20.726666666666667
2024-08-02 00:15:00,26.38,27.2,23.763333333333335,21.776666666666667,20.71666666666667
2024-08-02 00:30:00,26.310000000000002,27.203333333333333,23.679999999999996,21.62,20.506666666666664
2024-08-02 00:45:00,26.406666666666666,27.169999999999998,23.45,21.586666666666662,20.650000000000002
2024-08-02 01:00:00,26.38,27.153333333333332,23.28,21.136666666666667,20.756666666666668
2024-08-02 01:15:00,26.343333333333334,27.126666666666665,23.27333333333333,20.81,21.30333333333333
2024-08-02 01:30:00,26.286666666666665,27.09,23.453333333333333,20.900000000000002,21.80666666666667
2024-08-02 01:45:00,26.22666666666667,27.069999999999997,23.416666666666668,21.013333333333332,21.84
2024-08-02 02:00:00,26.00666666666667,27.01,23.286666666666665,20.906666666666666,20.76
2024-08-02 02:15:00,26.150000000000002,26.876666666666665,23.179999999999996,20.94333333333333,20.843333333333334
2024-08-02 02:30:00,26.393333333333334,26.766666666666666,23.333333333333332,21.133333333333336,20.793333333333333
2024-08-02 02:45:00,26.536666666666665,26.72,23.47666666666667,21.293333333333333,20.863333333333333
2024-08-02 03:00:00,26.956666666666667,26.623333333333335,23.513333333333332,21.376666666666665,20.583333333333332
2024-08-02 03:15:00,27.30666666666667,26.67,23.560000000000002,21.38,20.313333333333333
2024-08-02 03:30:00,27.44666666666667,26.723333333333333,23.569999999999997,21.143333333333334,20.323333333333334
2024-08-02 03:45:00,27.52,26.649999999999995,23.52,21.246666666666666,20.31
2024-08-02 04:00:00,27.586666666666662,26.69666666666667,23.38,20.906666666666666,20.076666666666668
2024-08-02 04:15:00,27.63,26.666666666666668,23.310000000000002,20.849999999999998,19.786666666666665
2024-08-02 04:30:00,27.676666666666666,26.63,23.159999999999997,20.78,19.936666666666667
2024-08-02 04:45:00,27.69333333333333,26.373333333333335,23.05666666666667,20.756666666666664,19.503333333333334
2024-08-02 05:00:00,27.69666666666667,26.356666666666666,22.99666666666667,20.736666666666668,19.763333333333332
2024-08-02 05:15:00,27.713333333333335,26.583333333333332,22.98,20.366666666666664,19.41
2024-08-02 05:30:00,27.733333333333334,26.55,22.883333333333336,20.06,18.99
2024-08-02 05:45:00,27.75666666666667,26.453333333333333,22.840000000000003,20.16,19.003333333333334
2024-08-02 06:00:00,27.709999999999997,26.429999999999996,22.87,20.136666666666667,19.53333333333333
2024-08-02 06:15:00,27.599999999999998,26.563333333333333,22.77,20.05,19.896666666666665
2024-08-02 06:30:00,27.653333333333336,26.603333333333335,22.506666666666664,20.103333333333335,19.94
2024-08-02 06:45:00,27.7,26.48,22.363333333333333,19.986666666666668,19.736666666666668
2024-08-02 07:00:00,27.673333333333336,26.47,22.27333333333333,19.78,19.666666666666668
2024-08-02 07:15:00,27.680000000000003,26.48,22.189999999999998,19.973333333333333,19.246666666666666
2024-08-02 07:30:00,27.666666666666668,26.383333333333336,22.073333333333334,19.99,19.683333333333334
2024-08-02 07:45:00,27.56,26.26,22.113333333333333,19.973333333333333,19.62666666666667
2024-08-02 08:00:00,27.070000000000004,26.27,22.146666666666665,19.993333333333336,19.736666666666665
2024-08-02 08:15:00,27.22666666666667,26.12,21.959999999999997,20.026666666666667,19.886666666666667
2024-08-02 08:30:00,27.26,25.916666666666668,22.19333333333333,20.30666666666667,20.01
2024-08-02 08:45:00,27.096666666666664,25.676666666666666,22.353333333333335,20.296666666666667,20.346666666666668
2024-08-02 09:00:00,27.03333333333333,25.50333333333333,22.266666666666666,20.16,20.993333333333336
2024-08-02 09:15:00,26.833333333333332,25.176666666666666,22.30333333333333,19.923333333333332,21.016666666666666
2024-08-02 09:30:00,26.689999999999998,24.983333333333334,22.28,20.013333333333332,20.400000000000002
2024-08-02 09:45:00,26.59,24.793333333333333,22.22,19.81,20.916666666666668
2024-08-02 10:00:00,26.12,25.006666666666664,22.243333333333336,20.14,21.679999999999996
2024-08-02 10:15:00,25.786666666666665,25.236666666666665,22.666666666666668,20.346666666666668,22.103333333333335
2024-08-02 10:30:00,26.45,25.313333333333333,22.756666666666664,20.44333333333333,22.623333333333335
2024-08-02 10:45:00,26.586666666666662,25.083333333333332,22.983333333333334,20.69,22.376666666666665
2024-08-02 11:00:00,26.733333333333334,25.116666666666664,23.163333333333338,20.61,22.883333333333336
2024-08-02 11:15:00,26.656666666666666,25.293333333333333,23.320000000000004,20.54,23.25
2024-08-02 11:30:00,26.179999999999996,24.936666666666667,23.406666666666666,20.94,23.16333333333333
2024-08-02 11:45:00,26.266666666666666,24.77333333333333,23.439999999999998,21.34,22.849999999999998
2024-08-02 12:00:00,26.25,24.75,23.483333333333334,21.31,23.453333333333333
2024-08-02 12:15:00,26.24,24.8,23.623333333333335,21.599999999999998,24.503333333333334
2024-08-02 12:30:00,26.24,25.073333333333334,23.80333333333333,21.810000000000002,24.679999999999996
2024-08-02 12:45:00,26.430000000000003,25.063333333333333,23.916666666666668,21.560000000000002,24.366666666666664
2024-08-02 13:00:00,26.36,25.093333333333334,24.046666666666667,21.52,24.98
2024-08-02 13:15:00,26.439999999999998,25.310000000000002,24.01,21.983333333333334,26.813333333333333
2024-08-02 13:30:00,26.52,25.52,24.439999999999998,22.416666666666668,27.67
2024-08-02 13:45:00,26.64,25.55333333333333,24.636666666666667,22.33666666666667,28.34
2024-08-02 14:00:00,26.666666666666668,25.599999999999998,24.623333333333335,22.400000000000002,28.26
2024-08-02 14:15:00,26.876666666666665,25.7,24.55,22.373333333333335,27.796666666666667
2024-08-02 14:30:00,27.03333333333333,25.900000000000002,24.73,22.573333333333334,27.423333333333332
2024-08-02 14:45:00,27.430000000000003,26.106666666666666,24.923333333333336,22.763333333333332,27.669999999999998
2024-08-02 15:00:00,27.58666666666667,26.273333333333337,25.62,23.330000000000002,28.296666666666667
2024-08-02 15:15:00,27.72666666666667,26.423333333333332,26.403333333333336,23.183333333333334,28.656666666666666
2024-08-02 15:30:00,27.75333333333333,26.52,28.026666666666667,24.046666666666667,28.900000000000002
2024-08-02 15:45:00,27.743333333333336,26.613333333333333,29.209999999999997,24.336666666666662,28.796666666666667
2024-08-02 16:00:00,27.929999999999996,26.7,30.14,24.69333333333333,28.996666666666666
2024-08-02 16:15:00,28.043333333333333,26.853333333333335,30.323333333333334,25.05,29.036666666666665
2024-08-02 16:30:00,27.926666666666666,26.873333333333335,29.586666666666662,24.983333333333334,28.22666666666667
2024-08-02 16:45:00,27.933333333333334,26.926666666666666,29.766666666666666,25.00333333333333,27.736666666666668
2024-08-02 17:00:00,27.99,26.936666666666667,30.95,25.473333333333333,27.583333333333332
2024-08-02 17:15:00,28.116666666666664,26.99,30.49,25.826666666666664,27.236666666666668
2024-08-02 17:30:00,28.136666666666667,27.093333333333334,29.790000000000003,26.106666666666666,26.87
2024-08-02 17:45:00,28.106666666666666,27.076666666666668,30.19666666666667,27.38,27.47666666666667
2024-08-02 18:00:00,28.083333333333332,27.17,31.02333333333333,30.33,27.02333333333333
2024-08-02 18:15:00,27.573333333333334,27.236666666666668,31.386666666666667,30.116666666666664,26.593333333333334
2024-08-02 18:30:00,27.626666666666665,27.290000000000003,31.006666666666664,28.87,26.430000000000003
2024-08-02 18:45:00,27.96666666666667,27.349999999999998,30.503333333333334,27.916666666666668,26.78333333333333
2024-08-02 19:00:00,28.19333333333333,27.290000000000003,29.930000000000003,26.99666666666667,27.143333333333334
2024-08-02 19:15:00,28.136666666666667,27.3,29.38,25.883333333333336,26.963333333333335
2024-08-02 19:30:00,28.143333333333334,27.393333333333334,28.77333333333333,25.473333333333333,26.043333333333333
2024-08-02 19:45:00,28.22,27.383333333333336,28.396666666666665,25.3,25.163333333333338
2024-08-02 20:00:00,27.900000000000002,27.33,27.74,24.86,23.99
2024-08-02 20:15:00,27.423333333333336,27.28333333333333,27.169999999999998,24.27,22.790000000000003
2024-08-02 20:30:00,26.939999999999998,27.13,26.05,23.02,21.72666666666667
2024-08-02 20:45:00,26.586666666666662,27.22,24.776666666666667,21.766666666666666,20.716666666666665
2024-08-02 21:00:00,26.326666666666668,27.17,23.706666666666667,21.62,19.99
2024-08-02 21:15:00,26.05,26.933333333333334,23.429999999999996,21.563333333333333,19.796666666666667
2024-08-02 21:30:00,26.49666666666667,26.833333333333332,23.49,21.413333333333338,19.57
2024-08-02 21:45:00,26.796666666666667,26.756666666666664,23.66,21.67,20.293333333333333
2024-08-02 22:00:00,26.756666666666664,26.576666666666664,23.793333333333333,21.623333333333335,20.153333333333332
2024-08-02 22:15:00,27.203333333333333,26.596666666666664,23.790000000000003,21.209999999999997,20.59
2024-08-02 22:30:00,27.456666666666667,26.723333333333333,23.80333333333333,21.459999999999997,20.536666666666665
2024-08-02 22:45:00,27.55,26.613333333333333,23.75,21.363333333333333,20.506666666666664
2024-08-02 23:00:00,27.52,26.58666666666667,23.650000000000002,21.080000000000002,20.78
2024-08-02 23:15:00,27.376666666666665,26.566666666666666,23.46666666666667,20.74,20.48
2024-08-02 23:30:00,27.27333333333333,26.396666666666665,23.19666666666667,20.456666666666667,20.143333333333334
2024-08-02 23:45:00,27.463333333333335,26.41333333333333,23.083333333333332,20.24,20.096666666666668
2024-08-03 00:00:00,27.24666666666667,26.486666666666668,22.99,20.023333333333337,19.66
2024-08-03 00:15:00,27.073333333333334,26.316666666666666,22.916666666666668,20.023333333333337,19.773333333333333
2024-08-03 00:30:00,27.036666666666665,26.206666666666667,22.69666666666667,19.606666666666666,19.923333333333332
2024-08-03 00:45:00,27.223333333333333,26.116666666666664,22.48,19.45,19.596666666666668
2024-08-03 01:00:00,27.310000000000002,26.25,22.46666666666667,19.576666666666668,19.473333333333333
2024-08-03 01:15:00,27.516666666666666,26.39,22.45,19.666666666666668,19.77
2024-08-03 01:30:00,27.733333333333334,26.30333333333333,22.376666666666665,19.543333333333333,19.30666666666667
2024-08-03 01:45:00,27.87,26.243333333333336,22.25333333333333,19.316666666666666,18.796666666666667
2024-08-03 02:00:00,27.933333333333334,25.893333333333334,22.156666666666666,19.276666666666667,18.66333333333333
2024-08-03 02:15:00,27.993333333333336,25.37,22.103333333333335,19.31,18.81
2024-08-03 02:30:00,28.016666666666666,25.233333333333334,22.046666666666667,19.283333333333335,18.666666666666668
2024-08-03 02:45:00,27.986666666666665,25.396666666666665,22.00333333333333,19.286666666666665,18.44
2024-08-03 03:00:00,27.926666666666666,25.63,21.959999999999997,19.213333333333335,18.12
2024-08-03 03:15:00,27.810000000000002,25.689999999999998,21.856666666666666,19.093333333333334,18.076666666666668
2024-08-03 03:30:00,27.71666666666667,25.626666666666665,21.746666666666666,18.996666666666666,17.946666666666665
2024-08-03 03:45:00,27.650000000000002,25.623333333333335,21.67,18.933333333333334,17.626666666666665
2024-08-03 04:00:00,27.51,25.373333333333335,21.573333333333334,18.773333333333333,17.69
2024-08-03 04:15:00,27.416666666666668,25.42,21.463333333333335,18.64333333333333,17.366666666666667
2024-08-03 04:30:00,27.366666666666664,25.376666666666665,21.333333333333332,18.396666666666665,17.22
2024-08-03 04:45:00,27.33,25.33,21.22,18.223333333333333,17.41333333333333
2024-08-03 05:00:00,27.27,25.52,21.099999999999998,18.0,17.61
2024-08-03 05:15:00,27.22,25.576666666666664,21.103333333333335,18.25,17.55333333333333
2024-08-03 05:30:00,27.179999999999996,25.49,21.13,18.406666666666666,17.813333333333333
2024-08-03 05:45:00,27.150000000000002,25.400000000000002,21.123333333333335,18.433333333333334,17.45
2024-08-03 06:00:00,27.13,25.163333333333338,21.096666666666668,18.47,17.12333333333333
2024-08-03 06:15:00,27.093333333333334,25.126666666666665,21.05333333333333,18.44666666666667,17.0
2024-08-03 06:30:00,27.063333333333333,25.24666666666667,21.066666666666666,18.49,17.19
2024-08-03 06:45:00,27.043333333333333,25.243333333333336,21.113333333333333,18.596666666666668,17.286666666666665
2024-08-03 07:00:00,27.0,25.183333333333334,21.233333333333334,18.78,17.459999999999997
2024-08-03 07:15:00,26.94666666666667,24.626666666666665,21.333333333333332,18.916666666666668,16.819999999999997
2024-08-03 07:30:00,26.78,24.41,21.403333333333332,18.983333333333334,17.203333333333333
2024-08-03 07:45:00,26.46666666666667,24.683333333333334,21.493333333333336,19.106666666666666,17.38
2024-08-03 08:00:00,25.916666666666668,24.846666666666668,21.573333333333334,19.22,17.353333333333335
2024-08-03 08:15:00,26.016666666666666,24.776666666666667,21.67,19.536666666666665,17.55666666666667
2024-08-03 08:30:00,25.95,24.7,21.80666666666667,19.766666666666666,17.733333333333334
2024-08-03 08:45:00,25.363333333333333,24.74666666666667,22.02,20.26,17.470000000000002
2024-08-03 09:00:00,25.27,24.78,22.02333333333333,20.313333333333333,17.683333333333334
2024-08-03 09:15:00,25.47666666666667,24.72666666666667,22.126666666666665,20.293333333333333,17.786666666666665
2024-08-03 09:30:00,25.486666666666668,24.846666666666664,22.09,20.27333333333333,17.99
2024-08-03 09:45:00,25.433333333333334,24.92,21.919999999999998,20.266666666666666,17.923333333333332
2024-08-03 10:00:00,25.393333333333334,25.013333333333332,21.983333333333334,20.46,17.810000000000002
2024-08-03 10:15:00,25.439999999999998,24.8,21.883333333333336,20.096666666666668,17.996666666666666
2024-08-03 10:30:00,25.236666666666668,24.80333333333333,21.94666666666667,19.643333333333334,17.886666666666667
2024-08-03 10:45:00,25.293333333333333,24.703333333333333,21.91,19.666666666666668,18.023333333333333
2024-08-03 11:00:00,25.27,24.463333333333335,22.016666666666666,19.69666666666667,17.91
2024-08-03 11:15:00,25.16,24.22666666666667,22.26,19.89,18.063333333333333
2024-08-03 11:30:00,25.263333333333332,24.123333333333335,22.3,19.786666666666665,18.656666666666666
2024-08-03 11:45:00,25.25,24.11,22.2,19.900000000000002,18.983333333333334
2024-08-03 12:00:00,25.376666666666665,24.169999999999998,22.13,20.073333333333334,18.713333333333335
2024-08-03 12:15:00,25.53333333333333,24.33,22.169999999999998,20.19666666666667,18.783333333333335
2024-08-03 12:30:00,25.363333333333333,24.429999999999996,21.956666666666667,19.55,18.846666666666668
2024-08-03 12:45:00,25.296666666666667,24.566666666666666,22.03,20.266666666666666,19.263333333333332
2024-08-03 13:00:00,25.263333333333335,24.833333333333332,22.08666666666667,20.45,19.496666666666666
2024-08-03 13:15:00,25.189999999999998,24.936666666666667,22.14,20.786666666666665,20.08666666666667
2024-08-03 13:30:00,25.26,24.986666666666665,22.19666666666667,20.93,20.763333333333332
2024-08-03 13:45:00,25.26,25.103333333333335,22.203333333333333,21.8,20.983333333333334
2024-08-03 14:00:00,25.23,24.983333333333334,22.25,21.983333333333334,21.48
2024-08-03 14:15:00,25.373333333333335,25.180000000000003,22.343333333333334,21.736666666666665,21.94666666666667
2024-08-03 14:30:00,25.453333333333333,25.416666666666668,22.73,22.22666666666667,22.763333333333332
2024-08-03 14:45:00,25.493333333333336,25.596666666666664,23.173333333333336,22.77333333333333,23.026666666666667
2024-08-03 15:00:00,26.189999999999998,25.746666666666666,23.98,23.233333333333334,23.55666666666667
2024-08-03 15:15:00,26.66,26.013333333333332,25.223333333333333,23.206666666666667,23.64
2024-08-03 15:30:00,26.873333333333335,26.08666666666667,25.790000000000003,22.849999999999998,23.25333333333333
2024-08-03 15:45:00,27.0,26.156666666666666,25.83,22.883333333333336,22.936666666666667
2024-08-03 16:00:00,27.06,26.223333333333333,26.19666666666667,23.24,23.45
2024-08-03 16:15:00,27.11,26.30333333333333,27.076666666666668,23.626666666666665,23.666666666666668
2024-08-03 16:30:00,27.176666666666666,26.396666666666665,27.67,23.673333333333332,23.266666666666666
2024-08-03 16:45:00,27.24,26.453333333333333,28.169999999999998,23.393333333333334,23.213333333333335
2024-08-03 17:00:00,27.296666666666667,26.540000000000003,28.733333333333334,23.663333333333338,23.45
2024-08-03 17:15:00,27.319999999999997,26.623333333333335,29.03333333333333,24.153333333333336,23.563333333333333
2024-08-03 17:30:00,27.33,26.62,29.16,24.21666666666667,23.709999999999997
2024-08-03 17:45:00,27.363333333333333,26.69333333333333,29.33,25.483333333333334,23.563333333333333
2024-08-03 18:00:00,27.386666666666667,26.75,29.433333333333334,28.453333333333333,23.406666666666666
2024-08-03 18:15:00,27.39,26.72666666666667,29.043333333333333,27.336666666666662,23.353333333333335
2024-08-03 18:30:00,27.406666666666666,26.733333333333334,28.203333333333333,25.73,23.25
2024-08-03 18:45:00,27.406666666666666,26.78333333333333,27.41,25.090000000000003,23.253333333333334
2024-08-03 19:00:00,27.44666666666667,26.72,26.793333333333333,24.256666666666664,22.97666666666667
2024-08-03 19:15:00,27.463333333333335,26.656666666666666,26.47666666666667,24.13,22.986666666666668
2024-08-03 19:30:00,27.463333333333335,26.663333333333338,26.396666666666665,24.09,22.613333333333333
2024-08-03 19:45:00,27.47,26.709999999999997,26.080000000000002,23.816666666666666,22.643333333333334
2024-08-03 20:00:00,27.49,26.71666666666667,25.91,23.743333333333336,22.096666666666668
2024-08-03 20:15:00,27.513333333333335,26.713333333333335,25.633333333333336,23.189999999999998,22.473333333333333
2024-08-03 20:30:00,27.503333333333334,26.743333333333336,25.386666666666667,23.076666666666668,22.586666666666662
2024-08-03 20:45:00,27.51,26.72666666666667,25.30666666666667,23.116666666666664,22.243333333333336
2024-08-03 21:00:00,27.53,26.680000000000003,25.006666666666664,22.919999999999998,22.133333333333336
2024-08-03 21:15:00,27.506666666666664,26.66,24.99666666666667,23.00333333333333,22.366666666666664
2024-08-03 21:30:00,27.49333333333333,26.679999999999996,24.89,22.836666666666662,22.113333333333333
2024-08-03 21:45:00,27.49,26.67,24.836666666666662,22.55,21.493333333333336
2024-08-03 22:00:00,27.47666666666667,26.5,24.599999999999998,22.28333333333333,21.06
2024-08-03 22:15:00,27.49,26.24333333333333,24.343333333333334,22.05666666666667,20.919999999999998
2024-08-03 22:30:00,27.48,26.2,23.91333333333333,21.72,20.333333333333332
2024-08-03 22:45:00,27.44333333333333,26.113333333333333,23.583333333333332,21.636666666666667,19.94333333333333
2024-08-03 23:00:00,27.45,25.94333333333333,23.55333333333333,21.55666666666667,20.086666666666666
2024-08-03 23:15:00,27.433333333333334,25.810000000000002,23.506666666666664,21.49,19.833333333333332
2024-08-03 23:30:00,27.42,25.736666666666665,23.406666666666666,21.53333333333333,19.573333333333334
2024-08-03 23:45:00,27.416666666666668,25.83666666666667,23.22,21.333333333333332,19.546666666666667
2024-08-04 00:00:00,27.406666666666666,25.813333333333333,22.94666666666667,21.0,19.366666666666667
