time,1a,1b,2a,2b,1c
2023-08-04 11:30:00,29.096666666666664,0.0,0.0,0.0,0.0
2023-08-04 11:45:00,53.98,0.0,0.0,0.0,0.0
2023-08-04 12:00:00,25.83,0.0,0.0,0.0,0.0
2023-08-04 12:15:00,5.5566666666666675,0.0,0.0,0.0,0.0
2023-08-04 12:30:00,15.440000000000003,0.0,0.0,0.0,0.0
2023-08-04 12:45:00,56.03666666666667,0.0,0.0,0.0,0.0
2023-08-04 13:00:00,60.13333333333333,0.0,0.0,0.0,0.0
2023-08-04 13:15:00,24.63,0.0,0.0,0.0,0.0
2023-08-04 13:30:00,39.73666666666667,0.0,0.0,0.0,0.0
2023-08-04 13:45:00,44.35999999999999,0.0,0.0,0.0,0.0
2023-08-04 14:00:00,38.29,0.0,0.0,0.0,0.0
2023-08-04 14:15:00,48.1,0.0,0.0,0.0,0.0
2023-08-04 14:30:00,58.49333333333333,0.0,0.0,0.0,0.0
2023-08-04 14:45:00,66.78,0.0,0.0,0.0,0.0
2023-08-04 15:00:00,85.10333333333334,0.0,0.0,0.0,0.0
2023-08-04 15:15:00,52.870000000000005,0.0,0.0,0.0,0.0
2023-08-04 15:30:00,46.48333333333333,0.0,0.0,0.0,0.0
2023-08-04 15:45:00,50.64333333333334,0.0,0.0,0.0,0.0
2023-08-04 16:00:00,46.99666666666667,0.0,0.0,0.0,0.0
2023-08-04 16:15:00,49.15,0.0,0.0,0.0,0.0
2023-08-04 16:30:00,75.46333333333332,0.0,0.0,0.0,0.0
2023-08-04 16:45:00,82.43333333333334,0.0,0.0,0.0,0.0
2023-08-04 17:00:00,79.56666666666666,0.0,0.0,0.0,0.0
2023-08-04 17:15:00,75.88666666666667,0.0,0.0,0.0,0.0
2023-08-04 17:30:00,85.87666666666667,0.0,0.0,0.0,0.0
2023-08-04 17:45:00,82.67,0.0,0.0,0.0,0.0
2023-08-04 18:00:00,48.39666666666667,0.0,0.0,0.0,0.0
2023-08-04 18:15:00,7.7299999999999995,0.0,0.0,0.0,0.0
2023-08-04 18:30:00,1.0966666666666667,0.0,0.0,0.0,0.0
2023-08-04 18:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 19:00:00,0.93,0.0,0.0,0.0,0.0
2023-08-04 19:15:00,4.5633333333333335,0.0,0.0,0.0,0.0
2023-08-04 19:30:00,2.16,0.0,0.0,0.0,0.0
2023-08-04 19:45:00,0.4466666666666667,0.0,0.0,0.0,0.0
2023-08-04 20:00:00,0.9966666666666667,0.0,0.0,0.0,0.0
2023-08-04 20:15:00,0.9266666666666667,0.0,0.0,0.0,0.0
2023-08-04 20:30:00,0.9066666666666666,0.0,0.0,0.0,0.0
2023-08-04 20:45:00,0.96,0.0,0.0,0.0,0.0
2023-08-04 21:00:00,0.05666666666666667,0.0,0.0,0.0,0.0
2023-08-04 21:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 21:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 21:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 22:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 22:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 22:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 23:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 23:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-04 23:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 00:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 00:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 00:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 01:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 01:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 01:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 02:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 02:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 02:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 03:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 03:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 03:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 04:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 04:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 04:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 05:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 05:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 05:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 06:00:00,0.7366666666666667,0.0,0.0,0.0,0.0
2023-08-05 06:15:00,0.7766666666666667,0.0,0.0,0.0,0.0
2023-08-05 06:30:00,4.59,0.0,0.0,0.0,0.0
2023-08-05 06:45:00,9.76,0.0,0.0,0.0,0.0
2023-08-05 07:00:00,10.68,0.0,0.0,0.0,0.0
2023-08-05 07:15:00,23.903333333333332,0.0,0.0,0.0,0.0
2023-08-05 07:30:00,56.53666666666667,0.0,0.0,0.0,0.0
2023-08-05 07:45:00,86.36333333333334,0.0,0.0,0.0,0.0
2023-08-05 08:00:00,154.58,0.0,0.0,0.0,0.0
2023-08-05 08:15:00,224.34,0.0,0.0,0.0,0.0
2023-08-05 08:30:00,269.75666666666666,0.0,0.0,0.0,0.0
2023-08-05 08:45:00,153.45000000000002,0.0,0.0,0.0,0.0
2023-08-05 09:00:00,348.35999999999996,0.0,0.0,0.0,0.0
2023-08-05 09:15:00,440.8333333333333,0.0,0.0,0.0,0.0
2023-08-05 09:30:00,440.0933333333333,0.0,0.0,0.0,0.0
2023-08-05 09:45:00,367.18333333333334,0.0,0.0,0.0,0.0
2023-08-05 10:00:00,436.9266666666667,0.0,0.0,0.0,0.0
2023-08-05 10:15:00,303.30333333333334,0.0,0.0,0.0,0.0
2023-08-05 10:30:00,355.5666666666666,0.0,0.0,0.0,0.0
2023-08-05 10:45:00,321.87,0.0,0.0,0.0,0.0
2023-08-05 11:00:00,346.54333333333335,0.0,0.0,0.0,0.0
2023-08-05 11:15:00,400.41333333333336,0.0,0.0,0.0,0.0
2023-08-05 11:30:00,254.78,0.0,0.0,0.0,0.0
2023-08-05 11:45:00,349.33,0.0,0.0,0.0,0.0
2023-08-05 12:00:00,167.39000000000001,0.0,0.0,0.0,0.0
2023-08-05 12:15:00,243.38666666666666,0.0,0.0,0.0,0.0
2023-08-05 12:30:00,256.17,0.0,0.0,0.0,0.0
2023-08-05 12:45:00,255.27333333333334,0.0,0.0,0.0,0.0
2023-08-05 13:00:00,231.17999999999998,0.0,0.0,0.0,0.0
2023-08-05 13:15:00,170.25,0.0,0.0,0.0,0.0
2023-08-05 13:30:00,195.67333333333332,0.0,0.0,0.0,0.0
2023-08-05 13:45:00,163.82000000000002,0.0,0.0,0.0,0.0
2023-08-05 14:00:00,126.23,0.0,0.0,0.0,0.0
2023-08-05 14:15:00,86.60000000000001,0.0,0.0,0.0,0.0
2023-08-05 14:30:00,66.40333333333332,0.0,0.0,0.0,0.0
2023-08-05 14:45:00,69.19,0.0,0.0,0.0,0.0
2023-08-05 15:00:00,74.24333333333333,0.0,0.0,0.0,0.0
2023-08-05 15:15:00,86.86,0.0,0.0,0.0,0.0
2023-08-05 15:30:00,77.15333333333334,0.0,0.0,0.0,0.0
2023-08-05 15:45:00,86.46333333333332,0.0,0.0,0.0,0.0
2023-08-05 16:00:00,70.16,0.0,0.0,0.0,0.0
2023-08-05 16:15:00,71.74,0.0,0.0,0.0,0.0
2023-08-05 16:30:00,76.72333333333333,0.0,0.0,0.0,0.0
2023-08-05 16:45:00,76.42999999999999,0.0,0.0,0.0,0.0
2023-08-05 17:00:00,67.55333333333334,0.0,0.0,0.0,0.0
2023-08-05 17:15:00,56.050000000000004,0.0,0.0,0.0,0.0
2023-08-05 17:30:00,45.85666666666666,0.0,0.0,0.0,0.0
2023-08-05 17:45:00,30.266666666666666,0.0,0.0,0.0,0.0
2023-08-05 18:00:00,39.666666666666664,0.0,0.0,0.0,0.0
2023-08-05 18:15:00,44.61000000000001,0.0,0.0,0.0,0.0
2023-08-05 18:30:00,28.756666666666664,0.0,0.0,0.0,0.0
2023-08-05 18:45:00,9.763333333333334,0.0,0.0,0.0,0.0
2023-08-05 19:00:00,2.3033333333333332,0.0,0.0,0.0,0.0
2023-08-05 19:15:00,0.96,0.0,0.0,0.0,0.0
2023-08-05 19:30:00,2.4433333333333334,0.0,0.0,0.0,0.0
2023-08-05 19:45:00,4.4366666666666665,0.0,0.0,0.0,0.0
2023-08-05 20:00:00,12.756666666666668,0.0,0.0,0.0,0.0
2023-08-05 20:15:00,4.156666666666667,0.0,0.0,0.0,0.0
2023-08-05 20:30:00,0.5866666666666666,0.0,0.0,0.0,0.0
2023-08-05 20:45:00,0.9233333333333333,0.0,0.0,0.0,0.0
2023-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 21:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 21:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 21:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 22:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 22:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 22:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 23:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 23:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-05 23:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 00:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 00:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 00:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 01:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 01:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 01:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 02:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 02:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 02:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 03:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 03:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 03:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 04:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 04:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 04:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 05:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 05:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 05:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 06:00:00,0.59,0.0,0.0,0.0,0.0
2023-08-06 06:15:00,0.9533333333333333,0.0,0.0,0.0,0.0
2023-08-06 06:30:00,0.9366666666666666,0.0,0.0,0.0,0.0
2023-08-06 06:45:00,3.5533333333333332,0.0,0.0,0.0,0.0
2023-08-06 07:00:00,1.8399999999999999,0.0,0.0,0.0,0.0
2023-08-06 07:15:00,5.123333333333334,0.0,0.0,0.0,0.0
2023-08-06 07:30:00,8.07,0.0,0.0,0.0,0.0
2023-08-06 07:45:00,7.793333333333333,0.0,0.0,0.0,0.0
2023-08-06 08:00:00,11.256666666666666,0.0,0.0,0.0,0.0
2023-08-06 08:15:00,23.58666666666667,0.0,0.0,0.0,0.0
2023-08-06 08:30:00,22.85666666666667,0.0,0.0,0.0,0.0
2023-08-06 08:45:00,30.346666666666668,0.0,0.0,0.0,0.0
2023-08-06 09:00:00,33.45666666666667,0.0,0.0,0.0,0.0
2023-08-06 09:15:00,37.79666666666667,0.0,0.0,0.0,0.0
2023-08-06 09:30:00,28.73,0.0,0.0,0.0,0.0
2023-08-06 09:45:00,43.26333333333333,0.0,0.0,0.0,0.0
2023-08-06 10:00:00,60.906666666666666,0.0,0.0,0.0,0.0
2023-08-06 10:15:00,62.52,0.0,0.0,0.0,0.0
2023-08-06 10:30:00,78.07000000000001,0.0,0.0,0.0,0.0
2023-08-06 10:45:00,95.81,0.0,0.0,0.0,0.0
2023-08-06 11:00:00,141.89666666666668,0.0,0.0,0.0,0.0
2023-08-06 11:15:00,71.28666666666668,0.0,0.0,0.0,0.0
2023-08-06 11:30:00,64.55333333333333,0.0,0.0,0.0,0.0
2023-08-06 11:45:00,160.22666666666666,0.0,0.0,0.0,0.0
2023-08-06 12:00:00,158.90666666666667,0.0,0.0,0.0,0.0
2023-08-06 12:15:00,82.75666666666667,0.0,0.0,0.0,0.0
2023-08-06 12:30:00,48.26666666666667,0.0,0.0,0.0,0.0
2023-08-06 12:45:00,69.22666666666667,0.0,0.0,0.0,0.0
2023-08-06 13:00:00,57.423333333333325,0.0,0.0,0.0,0.0
2023-08-06 13:15:00,31.290000000000003,0.0,0.0,0.0,0.0
2023-08-06 13:30:00,29.723333333333333,0.0,0.0,0.0,0.0
2023-08-06 13:45:00,42.99333333333333,0.0,0.0,0.0,0.0
2023-08-06 14:00:00,42.15,0.0,0.0,0.0,0.0
2023-08-06 14:15:00,47.54666666666666,0.0,0.0,0.0,0.0
2023-08-06 14:30:00,67.78666666666668,0.0,0.0,0.0,0.0
2023-08-06 14:45:00,42.33,0.0,0.0,0.0,0.0
2023-08-06 15:00:00,32.68,0.0,0.0,0.0,0.0
2023-08-06 15:15:00,40.913333333333334,0.0,0.0,0.0,0.0
2023-08-06 15:30:00,35.11666666666667,0.0,0.0,0.0,0.0
2023-08-06 15:45:00,58.75,0.0,0.0,0.0,0.0
2023-08-06 16:00:00,87.27666666666666,0.0,0.0,0.0,0.0
2023-08-06 16:15:00,36.29666666666667,0.0,0.0,0.0,0.0
2023-08-06 16:30:00,70.72,0.0,0.0,0.0,0.0
2023-08-06 16:45:00,76.59666666666666,0.0,0.0,0.0,0.0
2023-08-06 17:00:00,63.67666666666667,0.0,0.0,0.0,0.0
2023-08-06 17:15:00,57.903333333333336,0.0,0.0,0.0,0.0
2023-08-06 17:30:00,26.286666666666665,0.0,0.0,0.0,0.0
2023-08-06 17:45:00,43.330000000000005,0.0,0.0,0.0,0.0
2023-08-06 18:00:00,25.049999999999997,0.0,0.0,0.0,0.0
2023-08-06 18:15:00,4.06,0.0,0.0,0.0,0.0
2023-08-06 18:30:00,12.136666666666665,0.0,0.0,0.0,0.0
2023-08-06 18:45:00,10.163333333333334,0.0,0.0,0.0,0.0
2023-08-06 19:00:00,19.716666666666665,0.0,0.0,0.0,0.0
2023-08-06 19:15:00,7.176666666666667,0.0,0.0,0.0,0.0
2023-08-06 19:30:00,2.75,0.0,0.0,0.0,0.0
2023-08-06 19:45:00,0.4466666666666667,0.0,0.0,0.0,0.0
2023-08-06 20:00:00,1.0133333333333334,0.0,0.0,0.0,0.0
2023-08-06 20:15:00,0.9933333333333333,0.0,0.0,0.0,0.0
2023-08-06 20:30:00,0.9866666666666667,0.0,0.0,0.0,0.0
2023-08-06 20:45:00,0.7933333333333333,0.0,0.0,0.0,0.0
2023-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 21:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 21:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 21:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 22:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 22:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 22:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 23:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 23:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-06 23:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 01:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 01:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 01:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 06:00:00,0.5333333333333333,0.0,0.0,0.0,0.0
2023-08-07 06:15:00,0.9233333333333333,0.0,0.0,0.0,0.0
2023-08-07 06:30:00,2.563333333333333,0.0,0.0,0.0,0.0
2023-08-07 06:45:00,4.033333333333334,0.0,0.0,0.0,0.0
2023-08-07 07:00:00,8.283333333333333,0.0,0.0,0.0,0.0
2023-08-07 07:15:00,13.206666666666665,0.0,0.0,0.0,0.0
2023-08-07 07:30:00,18.563333333333333,0.0,0.0,0.0,0.0
2023-08-07 07:45:00,23.12,0.0,0.0,0.0,0.0
2023-08-07 08:00:00,25.916666666666668,0.0,0.0,0.0,0.0
2023-08-07 08:15:00,47.74,0.0,0.0,0.0,0.0
2023-08-07 08:30:00,54.23,0.0,0.0,0.0,0.0
2023-08-07 08:45:00,61.16,0.0,0.0,0.0,0.0
2023-08-07 09:00:00,95.75333333333333,0.0,0.0,0.0,0.0
2023-08-07 09:15:00,162.48,0.0,0.0,0.0,0.0
2023-08-07 09:30:00,79.44,0.0,0.0,0.0,0.0
2023-08-07 09:45:00,189.11333333333334,0.0,0.0,0.0,0.0
2023-08-07 10:00:00,236.12666666666667,0.0,0.0,0.0,0.0
2023-08-07 10:15:00,185.44666666666663,0.0,0.0,0.0,0.0
2023-08-07 10:30:00,247.66333333333333,0.0,0.0,0.0,0.0
2023-08-07 10:45:00,276.79333333333335,0.0,0.0,0.0,0.0
2023-08-07 11:00:00,205.92,0.0,0.0,0.0,0.0
2023-08-07 11:15:00,230.21,0.0,0.0,0.0,0.0
2023-08-07 11:30:00,312.81333333333333,0.0,0.0,0.0,0.0
2023-08-07 11:45:00,362.1933333333333,0.0,0.0,0.0,0.0
2023-08-07 12:00:00,180.45666666666668,0.0,0.0,0.0,0.0
2023-08-07 12:15:00,159.63666666666666,0.0,0.0,0.0,0.0
2023-08-07 12:30:00,165.78,0.0,0.0,0.0,0.0
2023-08-07 12:45:00,99.36333333333334,0.0,0.0,0.0,0.0
2023-08-07 13:00:00,27.383333333333336,0.0,0.0,0.0,0.0
2023-08-07 13:15:00,37.223333333333336,0.0,0.0,0.0,0.0
2023-08-07 13:30:00,58.31,0.0,0.0,0.0,0.0
2023-08-07 13:45:00,53.10999999999999,0.0,0.0,0.0,0.0
2023-08-07 14:00:00,85.84333333333332,0.0,0.0,0.0,0.0
2023-08-07 14:15:00,68.57333333333334,0.0,0.0,0.0,0.0
2023-08-07 14:30:00,39.163333333333334,0.0,0.0,0.0,0.0
2023-08-07 14:45:00,84.82333333333334,0.0,0.0,0.0,0.0
2023-08-07 15:00:00,88.83999999999999,0.0,0.0,0.0,0.0
2023-08-07 15:15:00,75.42,0.0,0.0,0.0,0.0
2023-08-07 15:30:00,47.373333333333335,0.0,0.0,0.0,0.0
2023-08-07 15:45:00,56.54333333333333,0.0,0.0,0.0,0.0
2023-08-07 16:00:00,62.553333333333335,0.0,0.0,0.0,0.0
2023-08-07 16:15:00,37.17666666666667,0.0,0.0,0.0,0.0
2023-08-07 16:30:00,33.843333333333334,0.0,0.0,0.0,0.0
2023-08-07 16:45:00,40.906666666666666,0.0,0.0,0.0,0.0
2023-08-07 17:00:00,38.49666666666666,0.0,0.0,0.0,0.0
2023-08-07 17:15:00,53.02,0.0,0.0,0.0,0.0
2023-08-07 17:30:00,36.556666666666665,0.0,0.0,0.0,0.0
2023-08-07 17:45:00,35.00333333333334,0.0,0.0,0.0,0.0
2023-08-07 18:00:00,27.386666666666667,0.0,0.0,0.0,0.0
2023-08-07 18:15:00,39.74333333333333,0.0,0.0,0.0,0.0
2023-08-07 18:30:00,24.236666666666665,0.0,0.0,0.0,0.0
2023-08-07 18:45:00,26.266666666666666,0.0,0.0,0.0,0.0
2023-08-07 19:00:00,12.803333333333333,0.0,0.0,0.0,0.0
2023-08-07 19:15:00,16.726666666666667,0.0,0.0,0.0,0.0
2023-08-07 19:30:00,9.496666666666666,0.0,0.0,0.0,0.0
2023-08-07 19:45:00,5.576666666666667,0.0,0.0,0.0,0.0
2023-08-07 20:00:00,5.63,0.0,0.0,0.0,0.0
2023-08-07 20:15:00,3.0866666666666664,0.0,0.0,0.0,0.0
2023-08-07 20:30:00,0.42,0.0,0.0,0.0,0.0
2023-08-07 20:45:00,0.8066666666666666,0.0,0.0,0.0,0.0
2023-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 21:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 21:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 21:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 22:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 22:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 22:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 23:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 23:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-07 23:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 01:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 01:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 01:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 02:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 02:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 02:45:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 03:15:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 03:30:00,0.0,0.0,0.0,0.0,0.0
2023-08-08 03:45:00,0.0,0.0,0.0,0.0,0.0
